Najom,Rozloha
820.0,106.5
485.0,78.0
599.0,84.99
950.0,90.0
480.0,68.5
610.0,86.1
382.0,77.88
5000.0,200.0
320.5,64.1
490.0,43.0
240.0,20.3
350.0,71.7
850.0,119.0
880.0,77.0
680.0,80.0
349.0,59.5
300.3,54.6
215.0,33.0
715.0,76.0
389.0,63.0
430.0,88.0
900.0,136.17
900.0,79.0
750.0,75.0
440.0,83.66
152.53,34.2
229.0,37.24
195.0,21.0
450.0,54.0
194.0,50.94
240.0,60.0
335.3,54.08
950.0,23.0
418.99,77.59
348.04,31.64
260.0,43.0
550.0,72.0
200.0,38.0
505.0,38.0
240.0,23.53
440.0,92.5
750.0,72.0
840.0,72.2
210.0,34.35
1290.0,94.6
350.0,31.23
600.0,60.0
353.87,56.17
740.0,85.0
490.0,50.0
230.75,46.15
299.24,31.95
379.0,48.39
380.0,67.0
790.0,43.0
417.0,57.54
760.0,76.0
347.81,50.48
521.0,24.58
430.0,83.08
215.0,34.0
5980.0,198.0
250.0,32.0
710.0,75.0
376.68,73.57
500.0,81.0
785.0,73.7
800.0,96.55
990.0,80.0
1100.0,150.0
291.52,39.13
420.0,60.0
435.0,61.88
1430.0,130.0
598.0,72.0
155.0,31.94
667.5,89.0
990.0,90.0
440.0,64.0
630.0,92.0
458.28,76.38
375.0,72.0
600.0,70.0
1250.0,145.0
355.0,75.0
167.0,20.0
410.0,69.68
864.0,72.0
340.0,68.53
335.0,60.18
355.0,69.0
565.02,62.78
662.59,64.96
345.0,69.0
495.0,68.26
635.0,73.92
1300.0,100.0
420.0,61.0
698.0,88.0
340.0,28.0
298.0,45.84
560.0,80.0
1250.0,125.0
546.0,78.0
306.95,43.85
365.0,33.0
715.0,118.75
275.0,49.65
1090.0,143.0
1120.0,112.0
538.44,64.33
311.81,47.97
385.0,27.0
173.0,27.82
486.0,90.0
900.0,75.0
360.0,52.46
590.0,70.0
870.0,16.0
230.0,25.0
550.0,40.0
1750.0,136.3
560.0,69.0
700.0,139.89
390.0,60.0
600.0,73.97
375.0,65.0
380.0,65.0
237.1,23.71
450.0,50.0
1322.24,82.64
539.0,72.0
1700.0,88.2
450.0,90.0
209.47,34.34
810.0,81.0
990.0,31.5
460.0,83.0
360.91,24.89
345.0,64.28
294.0,44.0
630.0,47.8
665.0,82.92
351.0,48.32
155.0,44.0
1090.0,83.0
900.0,200.0
2800.0,162.0
280.0,46.0
220.0,14.0
165.0,28.4
851.3,30.42
450.0,80.0
420.0,69.9
625.0,64.0
235.0,47.0
660.0,75.0
440.8,58.0
746.0,90.0
471.25,65.0
230.0,43.0
435.0,65.47
490.0,65.0
910.0,130.64
439.6,63.71
995.0,47.0
415.0,48.0
450.0,50.0
599.0,66.0
220.0,42.0
340.0,76.0
420.0,43.0
1800.0,200.0
975.0,38.0
365.53,62.0
302.0,54.73
710.0,103.0
450.0,89.0
350.0,16.1
250.0,32.16
398.0,92.0
660.0,86.0
380.0,58.91
550.0,95.0
249.32,62.33
976.42,110.33
40.0,15.0
990.0,95.0
190.0,40.0
375.0,56.0
400.0,15.0
1260.0,126.34
980.0,95.0
905.4,90.54
410.0,91.0
249.0,52.55
467.5,85.0
475.0,75.0
238.8,59.7
1010.0,102.09
234.0,50.86
1500.0,195.0
350.0,65.0
975.75,65.0
275.0,62.5
650.0,68.63
660.0,39.0
280.63,50.73
437.4,53.99
590.0,82.0
554.0,56.5
355.0,64.6
502.81,71.83
425.0,85.0
1195.0,93.0
340.0,57.46
890.0,89.34
341.0,52.38
270.0,55.0
705.0,71.0
500.0,80.0
1310.0,106.0
291.0,48.5
783.0,85.0
340.0,75.0
350.0,51.56
550.0,110.0
250.0,30.0
2928.24,162.68
408.0,74.1
400.0,67.8
430.0,70.0
340.55,65.49
586.9,56.5
950.0,120.0
1372.0,142.8
317.5,70.0
333.0,58.0
614.32,76.79
550.0,98.0
250.0,56.0
550.0,98.0
220.0,26.89
270.0,60.0
483.0,34.49
839.0,67.6
1380.0,107.0
1363.31,104.87
400.0,75.4
705.0,77.0
780.0,69.0
402.0,67.0
295.0,59.13
270.0,50.0
320.0,53.0
1247.0,124.76
336.0,70.0
580.0,71.0
331.48,50.53
2394.0,133.0
331.2,44.16
450.0,74.65
1407.11,104.23
317.5,69.0
500.0,30.0
370.0,30.0
468.0,85.14
337.28,50.02
192.0,31.11
313.35,75.9
230.0,46.0
1420.0,86.3
420.0,67.0
1800.0,63.0
450.0,60.0
3600.0,154.0
1100.0,93.0
2832.0,177.0
1080.0,127.0
1227.66,87.69
500.0,55.0
1940.0,133.0
315.0,65.52
700.0,100.0
360.0,55.38
291.26,59.44
469.7,77.0
790.0,103.0
580.0,54.0
950.0,104.84
1110.0,99.94
1270.0,127.0
714.0,84.0
378.0,58.0
221.14,46.07
1150.0,131.16
1852.0,119.46
193.09,40.65
599.0,57.0
225.0,48.13
341.0,62.0
430.0,43.85
570.0,81.11
4950.0,200.0
695.0,56.0
500.0,70.5
280.0,57.3
320.0,40.0
585.0,52.0
267.0,53.47
154.0,32.0
295.0,57.7
1800.0,112.26
460.5,35.39
207.0,39.2
375.0,74.24
324.0,48.08
520.0,112.0
202.0,34.83
580.0,43.75
1490.0,151.0
475.0,81.54
510.0,65.0
370.0,69.1
349.14,58.19
690.0,60.0
800.0,110.0
1900.0,103.0
1400.0,83.0
417.11,51.59
1700.0,82.0
995.0,104.0
830.0,72.0
780.0,94.0
475.0,65.0
592.0,69.72
269.5,46.82
1400.0,104.0
1145.0,104.1
620.0,79.26
740.0,87.0
750.0,94.69
315.88,60.29
435.0,67.66
665.0,45.2
1000.0,130.0
155.0,11.0
485.0,62.16
1550.0,107.6
210.0,36.11
606.0,101.0
275.0,56.0
324.0,55.8
1584.0,144.0
295.0,44.0
250.0,49.7
320.0,59.7
390.0,63.0
315.31,50.53
975.0,130.0
351.6,58.6
370.0,42.09
1280.0,127.5
365.0,66.44
455.0,64.31
430.0,72.0
655.49,51.21
1295.0,101.93
1112.0,86.0
365.8,62.0
365.0,72.68
289.0,52.45
210.0,41.0
490.0,90.0
296.0,68.87
545.0,90.35
950.0,112.0
220.0,48.0
1590.0,75.0
630.0,85.0
1320.0,59.0
645.0,66.0
742.13,93.94
767.01,74.83
1100.0,131.0
190.0,31.41
348.76,77.4
540.0,65.0
350.0,70.0
238.0,67.56
650.0,63.4
275.0,67.0
400.0,57.24
270.0,23.0
394.44,78.73
1138.0,108.38
305.5,47.0
680.0,46.07
370.0,62.0
990.0,86.0
900.0,103.0
1320.0,110.0
550.0,130.0
1195.0,250.0
630.0,97.0
1060.0,85.0
800.0,81.0
318.0,60.0
540.0,72.1
1150.0,120.0
820.0,137.0
380.0,56.0
368.0,60.63
224.0,76.11
385.0,77.0
470.0,94.0
1050.0,105.0
367.86,79.11
1955.0,170.0
500.0,52.0
288.0,49.1
399.0,70.0
1190.0,85.0
272.94,48.74
690.0,65.0
450.0,62.0
1470.0,147.0
353.0,69.0
750.0,62.0
134.1,22.35
1050.0,130.0
950.0,68.0
1078.0,102.5
520.0,99.0
500.0,50.0
499.0,93.0
410.0,80.1
327.0,56.4
360.0,61.0
475.0,88.37
496.31,57.71
334.0,68.14
450.0,85.0
577.33,44.41
720.0,75.0
260.0,52.0
861.34,91.26
670.0,17.0
499.0,77.0
345.0,56.56
1000.0,42.0
670.0,67.0
880.0,112.0
890.0,68.0
349.0,53.49
270.0,41.0
899.0,35.48
1200.0,140.0
1548.0,129.0
470.0,55.0
214.5,39.0
225.0,31.64
870.0,87.24
1022.0,108.46
550.0,85.29
263.0,46.14
255.0,52.0
519.75,67.5
840.0,35.0
325.0,63.4
371.0,66.31
460.0,50.0
530.0,88.0
387.0,69.29
719.0,91.0
280.0,42.14
850.0,99.3
635.0,84.63
805.0,96.9
350.0,73.33
780.0,85.0
1300.0,104.0
330.0,40.0
750.0,107.0
294.0,58.8
595.0,47.8
355.0,58.0
459.0,77.0
1400.0,121.0
1000.0,80.0
510.1,60.0
925.0,93.2
1934.43,113.79
305.0,58.56
168.0,36.45
670.0,67.0
419.0,76.24
565.0,82.0
680.0,95.0
594.0,74.15
340.0,59.0
430.0,43.0
380.0,40.0
950.0,87.0
370.0,57.3
603.0,66.98
1100.0,96.0
1590.0,58.0
450.0,77.0
358.53,57.0
875.0,95.0
1900.0,200.0
235.07,42.74
273.6,45.9
717.5,37.0
291.0,66.13
245.0,44.0
804.04,68.78
275.0,48.3
434.0,66.75
600.0,60.0
650.0,84.0
375.0,53.77
264.63,55.0
377.0,68.38
470.0,83.0
850.0,70.0
302.94,59.4
850.0,85.0
710.0,0.0
332.23,49.96
450.0,70.0
2650.0,146.0
493.04,61.63
1445.0,170.0
825.0,68.0
360.0,88.0
1555.0,66.2
529.0,67.71
573.57,59.45
533.5,97.0
785.0,73.04
798.0,50.35
507.0,78.0
681.0,85.08
625.0,50.0
285.0,50.93
270.0,60.0
745.0,70.0
475.0,78.99
196.0,34.42
380.0,43.0
1100.0,117.0
1300.0,97.0
610.0,67.0
415.57,53.97
290.0,58.0
755.0,101.0
1075.0,70.0
727.0,86.5
315.0,59.9
181.65,46.0
1200.0,143.0
240.0,43.0
180.0,38.0
480.0,70.0
660.0,70.17
241.0,49.22
380.0,77.0
1550.0,129.0
680.0,59.0
545.0,79.81
420.0,69.55
278.0,60.5
696.9,69.63
748.32,73.0
572.0,88.0
450.4,56.3
620.0,99.0
760.0,87.0
1460.0,78.0
355.0,71.0
2650.0,86.0
1046.0,91.0
286.52,49.4
298.31,47.35
1200.0,126.0
755.0,79.47
500.0,94.0
290.0,60.88
690.0,47.5
437.0,67.21
1470.0,140.0
365.0,60.4
950.0,91.0
580.0,60.0
353.07,81.96
1489.38,110.0
300.0,23.0
450.0,100.0
720.0,70.0
1100.0,75.4
231.5,46.3
410.0,62.76
460.0,54.0
329.17,58.78
345.92,43.24
1360.0,241.0
590.0,51.0
520.0,48.0
1100.0,274.0
675.0,90.0
324.84,54.14
267.0,23.0
450.0,101.0
156.0,31.2
364.0,37.0
329.0,60.77
595.0,74.05
600.0,120.0
670.0,28.25
1050.0,102.0
1100.0,200.0
460.0,63.0
288.18,70.29
1000.0,78.67
378.0,22.8
1400.0,74.0
1090.0,86.72
318.26,60.62
930.29,45.38
600.0,30.0
300.0,35.0
354.0,66.0
650.0,60.72
154.0,29.0
299.0,55.11
420.0,85.0
680.0,70.0
500.0,87.64
250.0,43.0
510.0,45.0
289.93,56.96
227.26,57.1
998.0,117.33
770.0,67.64
1090.0,107.0
320.0,50.58
289.0,41.39
456.58,68.94
680.0,100.0
367.27,68.14
316.0,37.58
790.0,70.46
315.0,49.47
620.0,70.11
892.5,105.0
429.0,78.0
420.0,76.0
230.0,56.12
204.0,34.78
320.0,59.0
280.0,56.0
390.0,66.86
840.0,119.0
667.03,51.31
1040.0,65.0
511.0,73.0
580.0,115.0
786.46,94.0
530.0,93.0
720.0,60.0
340.0,51.86
270.0,63.8
598.5,63.0
608.0,126.7
388.26,64.71
249.0,53.0
465.0,71.29
380.0,44.86
440.0,69.29
440.0,25.0
485.0,75.0
695.0,65.0
495.0,104.0
475.0,41.61
468.0,78.0
309.2,53.31
276.38,50.25
500.0,81.0
270.0,61.23
366.0,63.5
509.0,87.82
313.42,43.53
690.0,53.0
1030.0,93.5
1200.0,95.0
945.0,103.3
480.0,65.91
175.0,38.8
260.0,62.0
1498.0,166.4
228.0,57.51
710.0,75.0
286.0,60.5
450.0,75.0
743.75,82.77
840.0,73.0
318.0,59.0
2250.0,127.0
280.0,57.0
390.0,78.0
2280.0,234.0
267.0,43.1
320.0,50.0
910.0,91.0
490.0,98.0
1340.79,119.5
380.0,72.0
475.0,73.19
870.0,68.5
699.0,87.0
875.0,71.0
540.0,70.0
1608.0,135.56
520.0,80.0
187.0,31.0
1322.0,137.0
339.0,44.27
2491.0,99.65
270.0,61.0
474.9,79.15
765.0,90.0
250.0,55.13
1585.0,113.81
430.0,49.0
1250.0,52.0
359.0,68.5
347.1,57.85
690.0,85.0
518.0,90.03
170.0,33.0
795.0,101.0
252.0,63.0
227.0,55.61
640.0,64.0
794.7,88.3
660.0,80.5
320.0,64.0
1270.0,63.0
400.0,87.26
472.0,80.0
190.0,41.0
1700.0,180.0
549.0,59.2
500.0,71.23
685.0,68.5
176.0,37.2
560.0,75.0
500.0,75.0
830.0,82.65
411.67,58.81
670.0,62.31
510.0,85.0
212.0,36.22
520.0,55.0
650.0,120.0
390.0,23.0
374.0,83.0
360.0,60.0
1290.0,155.0
230.0,42.0
389.0,71.44
303.6,46.0
1010.0,92.0
870.0,95.0
270.5,51.5
385.0,70.0
750.0,95.0
475.0,56.1
200.0,34.83
438.0,70.0
790.0,88.8
419.0,66.4
520.0,77.5
649.0,81.0
1880.0,144.6
420.0,56.0
1097.25,104.5
480.0,90.0
319.0,49.18
280.0,54.03
1563.51,120.27
850.0,85.0
350.0,64.45
1200.0,35.0
320.0,62.5
1129.5,88.85
450.0,63.0
375.0,70.47
250.0,54.08
410.0,58.55
397.32,72.24
296.5,59.0
430.0,74.0
360.0,60.0
420.0,19.0
598.0,110.5
592.0,113.71
477.8,47.78
595.0,66.9
370.0,52.79
439.0,64.0
1200.0,150.0
700.0,100.0
354.84,38.57
750.0,110.0
385.0,76.0
420.0,70.0
1206.26,54.83
298.0,53.0
266.0,53.2
2665.0,150.0
482.0,73.29
670.0,92.0
1430.0,110.0
395.0,35.4
350.0,76.5
930.0,103.0
690.0,77.0
340.0,57.0
615.0,84.0
240.0,37.52
300.0,56.5
190.0,27.07
253.7,43.0
280.0,52.29
310.0,54.0
1600.0,130.0
698.0,75.0
950.0,96.0
1150.0,109.0
500.0,50.0
280.0,56.0
450.0,50.0
980.0,121.0
275.0,49.95
1495.0,120.0
394.44,65.74
400.0,40.0
1020.0,50.94
440.0,74.1
355.0,62.0
530.0,95.0
365.79,65.32
520.0,75.0
594.27,95.85
990.0,125.0
225.0,33.0
504.0,39.0
200.0,44.0
320.0,29.28
800.0,76.0
850.0,65.0
350.0,55.0
825.76,82.0
298.0,59.58
1320.0,75.0
1100.0,67.0
430.0,64.86
299.0,51.71
425.0,97.0
690.0,60.0
253.0,50.0
274.52,56.42
318.0,55.7
630.95,60.09
320.0,60.41
850.0,100.0
246.79,47.46
320.0,58.15
495.0,67.14
360.0,51.0
280.0,54.15
1543.19,81.65
347.0,69.33
588.0,49.0
330.0,69.0
1000.0,82.0
649.0,78.0
338.57,65.11
470.0,78.43
195.0,30.0
290.0,61.0
958.0,95.94
359.0,59.9
1415.0,95.49
1282.89,122.18
337.0,63.44
415.0,61.11
429.0,84.0
1100.0,31.0
810.0,81.0
351.0,79.91
179.0,35.9
630.0,53.0
1399.0,129.1
460.0,60.36
375.0,58.0
359.0,36.0
1065.0,27.0
540.0,71.0
820.0,85.0
648.58,98.27
220.0,32.0
429.0,78.54
500.0,71.35
680.0,73.0
282.55,59.36
610.46,85.98
735.0,83.0
659.0,96.22
310.0,52.0
230.0,39.7
594.0,105.99
1250.0,70.0
895.0,92.0
331.0,59.69
1320.0,100.0
700.0,78.58
420.0,69.65
520.0,111.99
736.8,61.44
550.0,69.94
1750.0,145.59
412.42,66.52
344.18,45.89
180.0,30.08
245.0,27.0
650.0,65.0
500.0,30.0
290.0,50.07
550.0,85.0
1450.0,34.0
1200.0,105.33
760.0,31.0
450.05,60.9
1140.0,104.0
240.0,45.0
2000.0,113.0
430.0,84.24
250.0,43.0
391.5,78.3
366.0,58.9
1030.0,120.0
650.0,53.0
1100.0,140.0
1200.0,67.0
900.0,118.0
402.68,61.95
280.0,22.0
345.0,55.0
331.76,60.32
1075.0,88.0
650.0,42.0
745.0,77.34
1000.0,60.0
585.0,63.96
330.0,51.0
399.0,67.0
515.2,112.0
240.0,32.0
495.0,40.0
580.0,80.0
190.0,43.26
580.0,83.0
260.0,41.9
545.0,63.0
1134.0,56.25
650.0,130.0
970.0,75.0
975.58,86.95
395.0,50.0
1491.0,140.0
380.52,67.95
410.87,90.5
342.0,67.19
3000.0,170.0
369.83,48.03
595.0,54.43
750.0,80.0
313.0,56.93
1390.0,117.0
676.9,70.51
1100.0,125.0
1600.0,130.0
650.0,65.0
380.0,52.0
390.0,61.0
380.0,69.0
265.0,54.16
562.0,93.56
405.82,63.41
1340.0,187.0
1180.0,127.0
729.0,65.0
460.0,65.0
355.49,54.09
295.0,60.0
850.0,100.0
710.4,71.04
297.0,45.55
895.0,106.0
535.0,119.17
720.0,72.0
500.0,63.0
374.27,73.75
455.0,73.58
1748.0,137.0
545.0,73.0
375.0,11.0
207.57,44.0
286.0,52.0
416.0,58.0
470.0,64.0
750.0,94.0
680.0,75.0
1470.0,114.0
950.0,130.0
1100.0,95.0
500.0,58.9
465.0,80.0
345.0,54.77
152.0,31.0
520.0,61.0
190.0,25.11
280.25,56.05
549.0,150.0
750.0,125.0
1863.11,128.0
1100.0,40.0
376.35,57.9
648.28,68.24
1520.0,130.0
427.28,64.74
927.0,91.78
650.0,95.1
609.0,76.03
1690.0,198.0
250.0,50.0
290.0,48.0
435.0,79.09
990.0,75.0
343.0,67.3
299.0,53.19
980.0,75.0
340.0,46.0
1650.0,95.0
350.0,59.0
400.0,28.0
695.0,86.74
195.0,48.2
570.0,95.0
300.0,67.0
324.0,45.0
1176.0,136.74
479.12,57.39
340.0,55.0
580.0,86.35
440.0,90.28
580.0,64.0
2149.0,146.3
675.0,57.0
370.0,62.0
1728.0,108.0
750.0,90.0
280.0,59.0
1690.0,146.31
360.0,64.12
330.0,52.0
292.0,48.66
1250.0,86.0
420.0,106.0
279.65,59.5
1320.0,66.0
418.0,72.17
780.0,50.0
190.0,25.84
1700.0,141.0
1050.0,75.0
550.0,38.0
640.0,65.0
307.0,56.0
265.0,63.0
901.95,85.9
495.0,77.0
439.0,75.69
442.0,67.0
569.0,92.0
585.0,42.0
920.0,114.0
286.0,62.0
430.0,83.0
645.0,46.82
520.0,45.0
910.0,82.0
629.0,98.7
1180.0,42.0
420.0,80.0
360.0,54.0
240.0,28.96
360.0,27.0
500.0,25.0
430.0,82.0
320.0,54.84
408.6,56.75
1280.0,129.27
1480.0,90.0
425.0,62.95
368.0,55.0
402.0,67.0
520.0,80.0
4000.0,152.7
750.0,60.0
750.0,76.66
350.3,43.44
950.0,110.0
260.0,52.0
392.84,74.12
496.0,67.0
1559.0,98.0
250.0,45.0
630.0,67.0
405.54,69.92
340.0,83.2
510.52,72.62
520.0,54.0
500.0,57.0
203.18,56.44
447.0,82.7
590.0,35.0
1100.0,89.0
325.0,64.99
1822.0,117.52
920.0,103.0
320.0,45.13
194.0,46.1
800.0,95.11
550.0,55.0
422.5,65.0
995.0,88.87
1248.5,166.47
400.0,66.0
275.0,63.0
375.0,63.0
307.0,61.5
680.0,165.0
877.0,78.0
265.0,31.0
480.0,75.0
300.0,28.0
335.0,53.93
939.0,109.0
729.0,58.27
420.0,75.0
700.0,70.0
475.0,59.74
700.0,52.24
329.0,60.88
585.0,54.0
230.83,44.39
199.0,23.63
1050.0,56.0
351.9,51.26
590.0,62.0
800.0,100.0
350.0,30.0
435.0,70.7
408.48,59.19
320.0,50.0
530.0,70.0
330.0,51.0
303.84,58.43
50.0,13.0
347.0,55.95
255.19,39.26
311.5,44.5
292.86,46.0
4280.0,231.0
915.0,148.0
530.0,20.5
800.0,64.0
340.0,68.14
490.0,35.0
132.0,22.0
960.0,110.0
480.0,80.0
800.0,99.0
190.0,23.25
650.0,130.0
450.0,96.58
430.0,24.1
1165.0,93.0
274.0,56.98
498.0,77.0
953.28,86.27
880.0,88.07
344.0,45.0
270.0,44.0
340.0,48.0
292.0,59.54
500.0,60.0
1080.0,68.0
1199.0,121.69
420.0,75.0
680.0,80.0
680.0,105.0
290.0,46.55
880.0,80.0
215.0,39.4
620.0,82.0
360.0,47.0
580.0,77.0
550.0,27.0
14.0,116.0
400.0,75.0
420.0,65.0
425.0,77.15
395.0,77.29
950.0,137.0
590.0,81.0
840.0,72.0
360.0,38.19
680.0,46.0
276.0,52.22
1225.0,102.0
375.0,85.0
720.0,48.3
3495.74,190.4
330.0,55.0
621.0,93.0
700.0,60.0
360.0,30.8
295.0,31.0
1185.0,73.0
1900.0,101.11
270.0,48.3
291.0,41.46
1490.0,110.0
290.0,56.3
310.0,72.03
548.72,61.38
690.0,78.36
520.0,81.0
350.0,35.56
311.22,59.85
670.0,95.0
460.0,46.0
1289.25,95.5
860.0,104.0
490.0,15.0
245.0,44.44
935.0,75.0
1150.0,105.0
300.0,37.0
300.0,57.0
1100.0,65.0
450.0,88.21
867.36,72.28
250.0,56.85
1600.0,140.0
1150.0,170.0
550.0,72.0
412.4,65.98
540.0,50.0
290.0,57.62
380.0,50.43
287.33,49.54
760.0,52.48
786.11,58.23
310.0,77.0
770.0,54.65
429.8,61.4
470.0,72.22
600.0,68.0
225.0,3.0
320.0,51.74
775.0,120.0
427.0,69.0
321.0,59.0
2228.88,178.31
691.2,64.0
779.0,82.0
1495.0,100.0
1300.0,110.0
260.0,50.0
714.0,119.0
300.0,59.1
377.0,50.22
550.0,68.95
445.0,85.0
564.0,58.5
350.0,65.0
335.0,66.83
551.12,65.61
311.44,57.87
930.0,99.0
340.0,65.92
300.0,64.0
850.0,46.99
1100.0,123.0
297.0,57.58
333.48,83.37
1161.0,128.52
99.0,36.0
335.0,30.19
1300.0,103.0
984.0,62.0
590.0,60.0
290.0,61.16
375.0,55.0
690.0,65.9
190.0,32.21
300.0,9.0
1095.5,96.32
429.0,77.0
650.0,22.0
799.0,56.07
661.0,78.33
1100.0,120.0
463.92,63.55
310.0,21.0
260.0,49.0
880.0,74.0
935.0,134.0
750.0,65.0
450.0,75.0
345.0,59.0
790.0,88.0
303.07,61.6
2500.0,145.0
780.0,94.8
336.13,52.52
290.0,57.0
649.0,67.35
1782.0,162.0
1140.0,67.0
900.0,82.0
245.0,27.69
550.0,133.0
386.0,70.0
364.0,69.3
432.63,62.7
349.0,62.02
1119.0,79.9
309.0,53.01
540.0,98.8
1010.0,72.0
550.0,78.74
750.0,82.0
1509.0,116.08
522.0,87.0
445.27,63.61
990.0,66.65
920.0,101.0
460.0,59.91
450.0,78.44
260.0,40.0
1255.0,125.43
895.0,101.67
320.0,20.87
690.0,67.0
737.77,67.07
295.5,61.6
890.0,77.0
635.0,75.0
270.0,33.5
330.0,51.0
277.0,56.0
370.0,70.69
465.0,64.9
1125.0,93.97
1100.0,140.0
1190.0,72.0
1360.0,68.0
1050.0,100.0
315.0,62.0
233.0,48.55
240.0,40.0
760.0,91.0
840.0,70.0
1280.0,128.0
280.0,56.0
360.0,97.39
280.0,35.0
365.0,73.4
245.5,35.58
637.12,84.95
382.0,86.0
2800.0,162.5
381.3,61.5
1750.0,125.0
270.0,57.0
277.49,57.69
580.0,78.7
450.0,90.0
800.0,76.94
750.0,53.6
270.28,58.63
715.0,32.0
2500.0,175.0
550.0,103.0
899.0,54.0
411.61,64.82
495.0,65.0
996.0,83.0
380.0,57.6
490.0,45.0
560.0,76.44
422.0,64.27
575.0,67.0
459.0,102.3
1200.0,96.0
348.0,72.37
415.0,41.5
984.63,78.77
410.0,70.0
375.0,50.0
305.21,66.35
382.0,80.0
393.38,65.0
1180.0,120.0
338.0,60.0
318.78,50.6
268.44,57.0
695.0,26.2
3300.0,130.0
790.0,57.0
450.0,61.0
1100.0,90.0
476.0,59.5
550.0,58.0
645.21,72.09
455.0,70.0
3000.0,150.0
550.0,84.29
1790.0,114.0
1060.0,44.0
675.0,90.0
289.0,57.68
357.0,64.94
402.27,69.0
495.0,100.0
840.0,120.0
267.48,55.61
710.0,72.98
420.0,70.43
425.04,61.69
460.0,71.0
143.0,39.0
1050.0,78.0
820.0,82.0
355.0,38.54
926.5,109.0
153.3,19.78
639.0,68.54
1350.0,200.0
638.0,102.0
700.0,90.0
527.0,81.0
420.0,53.08
769.44,109.92
250.0,56.38
318.0,63.68
360.0,59.0
1050.0,100.0
690.0,118.0
420.0,52.0
784.0,87.05
270.0,50.94
1950.0,125.0
1185.5,98.98
250.0,43.0
480.8,60.1
510.0,78.73
320.0,53.2
434.0,72.27
347.0,63.0
385.0,67.52
450.0,72.98
660.0,63.0
300.0,55.0
1047.0,104.7
900.0,120.0
290.0,48.0
323.97,57.34
310.0,57.0
420.0,59.78
475.2,82.26
1306.0,130.58
680.0,14.0
242.75,51.56
1660.0,83.0
560.0,71.5
1502.86,170.78
619.0,49.5
670.0,51.92
1064.0,88.65
900.0,75.0
746.0,27.45
410.0,27.38
740.0,95.0
354.0,63.0
240.0,48.0
650.0,72.0
435.0,79.09
1250.0,152.0
550.0,53.63
2190.0,162.5
569.5,67.0
600.0,70.0
400.0,100.0
1250.0,104.0
450.0,75.0
590.0,95.0
460.0,67.0
1390.0,40.0
1483.18,141.26
450.0,39.85
484.0,59.0
675.0,27.0
301.0,51.89
230.0,28.87
2300.0,168.0
300.15,61.13
1900.0,131.0
299.0,56.02
1530.0,131.0
780.0,130.0
950.0,94.0
1386.0,126.0
495.0,88.63
445.0,63.0
575.0,95.8
269.0,68.2
750.0,55.0
432.0,72.04
555.0,78.96
287.0,59.07
697.0,82.0
610.0,60.0
1053.0,162.0
335.0,58.0
800.0,50.0
450.0,98.0
325.0,59.09
1300.0,138.0
1195.0,61.3
1100.0,63.0
950.0,108.0
350.0,66.0
272.52,15.14
1420.0,58.0
350.0,34.92
353.0,66.28
370.0,64.62
800.0,70.0
680.0,81.32
700.0,70.0
900.0,60.0
580.0,100.0
815.0,53.59
995.0,98.13
488.0,70.96
475.0,68.0
180.0,44.0
220.0,50.0
1300.0,102.0
770.0,67.0
1275.0,108.0
250.0,30.0
1400.0,78.0
1390.0,150.39
339.0,62.58
150.0,30.0
287.7,68.5
1550.0,137.5
550.0,50.0
921.27,80.11
290.0,55.0
375.0,62.0
255.0,38.57
1000.0,120.0
853.54,75.87
1590.0,140.0
650.0,67.0
430.0,86.0
1200.0,70.0
239.0,40.0
300.0,40.0
566.0,66.76
1150.0,100.0
289.63,56.79
507.0,34.0
1650.0,69.0
710.0,87.0
380.0,62.0
237.5,18.0
705.0,87.0
525.0,75.0
368.5,67.03
430.0,79.8
913.0,83.0
310.0,58.0
265.0,53.0
650.0,87.0
1350.0,84.32
350.0,55.0
306.0,68.0
630.14,63.65
280.0,34.95
355.0,66.41
980.0,145.0
289.0,49.0
2200.0,150.0
370.0,57.34
223.0,50.0
956.0,90.0
585.0,65.0
358.84,70.36
280.0,33.0
269.0,55.61
1018.0,107.0
1170.0,83.0
274.96,49.1
658.9,85.57
500.0,45.0
480.0,58.0
550.0,74.32
880.0,94.0
650.0,65.0
550.0,120.0
318.0,63.7
1516.62,108.33
229.0,46.99
508.0,78.07
165.0,33.0
421.56,62.92
850.0,83.32
420.0,63.81
560.0,80.0
345.0,38.0
1200.0,80.0
490.0,81.1
648.0,82.0
303.37,57.24
1130.0,92.0
358.0,75.42
1424.0,61.93
749.0,65.0
2690.0,230.0
742.32,75.91
340.0,43.0
1430.0,70.0
180.0,20.0
247.0,44.0
1297.92,124.8
201.0,31.0
399.0,79.33
745.0,95.0
460.0,75.1
580.0,72.0
360.0,74.0
522.5,95.0
2400.0,137.0
937.0,95.22
550.0,75.0
474.72,72.81
441.0,68.9
810.0,46.9
374.94,62.49
230.0,24.0
600.0,70.0
625.0,96.39
310.0,47.0
660.0,80.0
810.0,81.0
1140.71,55.08
1825.0,115.0
1880.0,106.0
166.4,32.0
980.0,118.0
295.0,49.7
450.0,95.0
2000.0,138.0
520.0,65.0
500.0,105.0
95.0,34.0
987.83,80.97
350.0,67.0
345.0,69.0
1400.0,58.0
1009.0,75.86
445.0,74.81
160.0,17.0
529.0,58.9
600.0,56.0
555.0,70.02
890.0,80.0
1150.0,100.0
331.0,67.62
279.44,53.74
320.0,61.0
